superfamily,n_domains,avg_disorder_propensity,avg_charge_fraction,avg_hydrophobic_fraction,avg_proline_fraction,avg_complexity
c.138.1,1,1.4607843137254901,0.30985915492957744,0.4225352112676056,0.03873239436619718,0.8859541236482275
c.8.10,1,1.46,0.18840579710144928,0.427536231884058,0.050724637681159424,0.9197255062679637
a.290.1,1,1.46,0.33783783783783783,0.42567567567567566,0.033783783783783786,0.8943499047750809
g.22.1,5,1.45891994478951,0.2741336541125013,0.19484997375267074,0.07766989576614114,0.86679319247643
c.46.1,21,1.4586344185885607,0.2442587047636098,0.41427051966984124,0.05690772506747162,0.9324336087452411
a.47.1,2,1.4576074332171893,0.2383816293056315,0.3734736650264261,0.04465099325678877,0.8951045630586774
c.123.1,6,1.4568607046622668,0.21123921675637033,0.42369425435186314,0.06172623128491638,0.9524340860386489
g.67.1,1,1.4545454545454546,0.22580645161290322,0.25806451612903225,0.12903225806451613,0.8663271313423814
d.297.1,1,1.4545454545454546,0.30158730158730157,0.373015873015873,0.031746031746031744,0.9364661329507931
b.7.3,2,1.4545454545454546,0.30222463374932174,0.3542051003798155,0.057135105805751485,0.9123573208928737
g.85.1,3,1.4543128654970758,0.22741636700446768,0.2722930514692528,0.055174167302313754,0.8808771429756573
a.60.4,5,1.4541432632965814,0.2847882851387886,0.46619090256477846,0.03484908099203521,0.8645390368594251
c.1.6,10,1.4538448129192945,0.22920395717744996,0.43501417578668206,0.04330212611751225,0.9294099310239001
c.1.11,43,1.453459412112914,0.24044818509594856,0.4342704373322067,0.04820665349375034,0.9390233422627922
a.257.1,1,1.4533333333333334,0.24186046511627907,0.4186046511627907,0.04186046511627907,0.9297890286951337
d.61.1,6,1.45141842348469,0.25446652928918906,0.41018197775462295,0.061988735805461596,0.928370035585396
e.60.1,2,1.4510333271271643,0.26264924438507137,0.4323077565333556,0.04160056775486349,0.9330633753122803
d.35.1,2,1.4507982583454282,0.14717773776809123,0.3688208724217442,0.027796203291323162,0.8990230623831157
c.81.1,9,1.450508411168386,0.22966269255218041,0.40696451942485934,0.056713368507934105,0.9638913234029274
d.175.1,6,1.4503342089968883,0.283564535661201,0.3769860099764338,0.039164683726300845,0.9248548661909766
a.7.8,4,1.4503128450496872,0.32216751007319455,0.40088249018225414,0.022076038143603052,0.890573207217434
c.82.1,35,1.4502723121018681,0.2241566672730238,0.4358288839785096,0.04973468800011849,0.9397419829721301
d.202.1,2,1.45,0.31313131313131315,0.4134199134199134,0.016955266955266956,0.8890572970522435
d.248.2,1,1.449438202247191,0.20987654320987653,0.4074074074074074,0.06995884773662552,0.949374871250019
g.23.1,3,1.449323725234157,0.2291808751794332,0.27796722461466516,0.08074007677468384,0.9165352684133588
d.283.1,3,1.4492528305028305,0.24892387499426374,0.39775978306048554,0.03274336507029613,0.9378967295976364
d.68.5,3,1.4485714285714286,0.3392540655148561,0.38797680006221585,0.0289610373663077,0.863307129226451
d.58.56,5,1.4483065953654188,0.20884304351067118,0.4921737929740064,0.03691423061337221,0.87506824227077
a.23.3,1,1.4482758620689655,0.31547619047619047,0.43452380952380953,0.041666666666666664,0.9215448894237032
d.335.1,1,1.4473684210526316,0.22131147540983606,0.3360655737704918,0.03278688524590164,0.9279056538087858
a.70.1,1,1.4473684210526316,0.22857142857142856,0.4857142857142857,0.02857142857142857,0.9122718498107438
c.44.2,5,1.4471683163597628,0.23393013889491693,0.45881971913037034,0.030904821878202343,0.909918858906518
c.23.17,2,1.4470383947520742,0.2062246963562753,0.4866143724696356,0.05711032388663967,0.9146454110450102
c.131.1,2,1.4465552178318135,0.27106089139987444,0.46691776522285,0.036001255492780916,0.9102486352755486
c.23.4,4,1.4457195796979079,0.2277433080945754,0.45308274763574624,0.04036201321315676,0.9078947954985088
e.22.1,10,1.4454045116603378,0.22922571886730111,0.4482586922236066,0.05018971809655611,0.9209854105366198
d.58.60,3,1.4452136752136753,0.26433008417052123,0.40776209103321115,0.04289187118919597,0.9303450367835092
b.84.1,9,1.444629199428062,0.27870635369269614,0.4137184256511372,0.0439663855649865,0.87559408242444
b.85.3,1,1.4444444444444444,0.30327868852459017,0.3524590163934426,0.03278688524590164,0.8965091382657909
b.57.1,3,1.4441941888005212,0.22466831600061613,0.4296307257242445,0.06660678528717967,0.9102657327377544
d.27.1,3,1.4431153890082962,0.32953839021868686,0.4233703711246823,0.040695988493941966,0.9118000338884721
d.230.2,2,1.4429347826086958,0.32536764705882354,0.44715073529411764,0.0,0.8365124499247665
d.161.1,6,1.4426585796902442,0.23730097222497246,0.4270062618400237,0.050102812482052984,0.941139629648945
d.110.5,1,1.4423076923076923,0.25,0.4166666666666667,0.02976190476190476,0.9440246451915898
c.51.2,2,1.4420833333333334,0.1638503150967598,0.42209023478891305,0.0705760972617255,0.9168929899216139
d.18.1,7,1.441396295581617,0.2736274887963938,0.4195041789277725,0.04215528810729019,0.9265188619521777
d.58.44,2,1.4408602150537635,0.17915984198863089,0.4103478177088351,0.03979188746507371,0.9056818406481311
d.268.1,4,1.4408536585365854,0.29582591373807604,0.42910369367379114,0.0572947265542813,0.9128039717849206
b.35.1,3,1.4408425338657895,0.25718300523629617,0.40580566050241923,0.06221647776231192,0.8743219498369289
e.62.1,2,1.4404761904761905,0.2362759643916914,0.44240625842999726,0.034596708929053144,0.9442603777971598
e.56.1,1,1.4404761904761905,0.23376623376623376,0.3852813852813853,0.08658008658008658,0.9618011255553569
c.1.19,5,1.4376896781131148,0.24659147889839766,0.42612331203760706,0.043996406372653986,0.948228371136304
a.278.1,4,1.4375157602158928,0.28978586674885,0.3884723601456471,0.051902201828579256,0.9386977338379823
a.203.1,1,1.4375,0.34101382488479265,0.41935483870967744,0.03225806451612903,0.9090086086645849
d.239.1,1,1.4363636363636363,0.2911392405063291,0.2911392405063291,0.056962025316455694,0.97329655296179
d.58.20,2,1.4362934362934363,0.233022533022533,0.4326728826728827,0.03527583527583528,0.9294889959786459
a.4.14,3,1.4357753357753358,0.2777126928142046,0.4145462124013166,0.032770971552331774,0.8802052279301015
b.2.7,2,1.435616574147502,0.24488344315756982,0.38448324453451077,0.06796800558291842,0.9290793154308619
d.100.1,2,1.4352941176470588,0.3048281505728314,0.46481178396072015,0.020253682487725043,0.8511630059128614
d.194.1,5,1.4350177445839292,0.22642895409200964,0.41116352288097097,0.04646363538035592,0.9289849986199478
d.231.1,1,1.434782608695652,0.21212121212121213,0.3181818181818182,0.050505050505050504,0.951715341147576
a.43.1,17,1.433788308608619,0.3168428698280266,0.40208216575178546,0.022114154420120116,0.8841347934597865
a.29.16,2,1.432777777777778,0.30609438870308436,0.422445187662579,0.017094017094017096,0.89514724425752
f.68.2,1,1.4324324324324325,0.27722772277227725,0.38613861386138615,0.0594059405940594,0.9469315678567876
d.370.1,1,1.4318181818181819,0.21666666666666667,0.4,0.06666666666666667,0.9481247885078594
e.61.1,1,1.431578947368421,0.25757575757575757,0.42803030303030304,0.026515151515151516,0.9277602743741039
a.301.1,2,1.430952380952381,0.32417582417582413,0.3846153846153846,0.016483516483516484,0.8928333194792029
c.51.1,13,1.43035801706244,0.2850706495677994,0.4114178804139415,0.03944414674635306,0.9093483428424449
a.97.1,9,1.4299522896594703,0.3012934547077918,0.4521710964442799,0.04449686708915082,0.8926709849823052
b.121.3,3,1.4293874147532684,0.24444444444444444,0.3873015873015873,0.05396825396825397,0.917865173216041
d.220.1,4,1.4291302315349503,0.2763764782282857,0.4100490637629226,0.035013853141308934,0.9100336054130442
a.10.2,1,1.4285714285714286,0.33962264150943394,0.39622641509433965,0.018867924528301886,0.8787967582412477
d.304.1,2,1.4285714285714286,0.27130281690140845,0.4793133802816901,0.07191901408450704,0.8407832956782391
a.267.1,1,1.4285714285714286,0.3642611683848797,0.39862542955326463,0.044673539518900345,0.9147140217078739
a.159.1,1,1.4285714285714286,0.3055555555555556,0.3888888888888889,0.08333333333333333,0.8933119361579758
a.60.14,3,1.427668845315904,0.3647425475728296,0.3913106520726511,0.03713118483034366,0.9003745742472514
a.60.3,3,1.4270833333333333,0.35899436564589066,0.38007169123327467,0.03347135955831608,0.8498331353943728
c.1.25,1,1.4266666666666667,0.24507658643326038,0.3982494529540481,0.037199124726477024,0.9605094291002153
d.292.1,1,1.4264705882352942,0.18681318681318682,0.45604395604395603,0.07142857142857142,0.9115466754165445
d.50.3,3,1.4264069264069263,0.2884979998904049,0.3741611412497488,0.0428918479551391,0.9177789363785925
d.109.1,24,1.4262498019776615,0.2870710434942416,0.39832378889865766,0.035456064767391895,0.9305138358100454
a.175.1,1,1.4262295081967213,0.15204678362573099,0.49122807017543857,0.04678362573099415,0.9252046467651437
a.114.1,2,1.4253968253968254,0.21523809523809523,0.37642857142857145,0.06357142857142857,0.8709365326980003
b.113.1,6,1.4245575403512714,0.2739714330709035,0.4032263472430743,0.06780383779607232,0.903916431252812
c.23.6,5,1.424009688020669,0.2569059583148182,0.4210647664025256,0.03300372410566759,0.9223688412013844
b.38.2,1,1.4230769230769231,0.3108108108108108,0.4594594594594595,0.02702702702702703,0.8913185802602729
a.277.1,2,1.4228329809725158,0.21153290297716543,0.3911744869447924,0.05381057905385875,0.8977982453326525
d.153.2,1,1.4225352112676057,0.21782178217821782,0.4405940594059406,0.04455445544554455,0.9288004478489823
d.265.1,9,1.422378135946945,0.2743471679631289,0.40752870592705015,0.04795133259091707,0.9362535527878754
c.1.13,1,1.4216867469879517,0.23756906077348067,0.4240331491712707,0.03729281767955801,0.9445990298779269
a.91.1,8,1.421620863440638,0.2900573643779866,0.4104557709719995,0.04445537946575956,0.936547547980318
d.17.3,3,1.4213525266156843,0.20677966101694914,0.4078154425612053,0.05574387947269303,0.881498857405315
a.274.1,1,1.4210526315789473,0.3076923076923077,0.40384615384615385,0.038461538461538464,0.8873048986584459
c.86.1,3,1.4209970616514056,0.2461653397721294,0.44165683469825606,0.040521452945908046,0.9204211971769585
d.68.2,3,1.42098224220901,0.21412947576564403,0.4334180545764657,0.04477282129059142,0.9286148673635964
a.183.1,4,1.4205992677944768,0.2981261775340227,0.43587607959672703,0.036467098149683755,0.9204464863707515
e.5.1,5,1.4202973383262731,0.25664239725188076,0.36389717898012924,0.06780753699857446,0.9570252636685511
d.62.1,1,1.42,0.19727891156462585,0.36054421768707484,0.10884353741496598,0.9521829359574009
a.99.1,5,1.4198264990095617,0.24359500664131067,0.42135805504203827,0.06020013760374602,0.949067684607888
b.61.6,4,1.4190119202831069,0.27406162669413137,0.37923348344900876,0.04116400328876876,0.9295809025712374
b.125.1,6,1.418890383315586,0.20179820410450253,0.37414592848747524,0.054810440876681264,0.9218555079425509
d.101.1,15,1.4186041007040375,0.25283366387908396,0.43984273146085356,0.04081814740864577,0.8942058534860224
c.49.1,5,1.4185773217253779,0.2291649693237499,0.4257126054966639,0.03975280121358241,0.9285311630784736
a.118.26,2,1.4169089147286822,0.3309206541490006,0.44748637189582074,0.03525136281041793,0.8588029063330115
a.108.1,2,1.4166666666666667,0.3081081081081081,0.5306306306306307,0.0,0.7733810815849855
d.96.2,2,1.415479582146249,0.2484703169424682,0.4589311216802274,0.04047272774917128,0.9219751591240363
d.83.2,1,1.4150943396226414,0.29577464788732394,0.38028169014084506,0.028169014084507043,0.9138042493375363
c.77.1,16,1.4149965156997026,0.2287065167476819,0.44139566344971437,0.046244888215248324,0.93352920664073
c.6.1,4,1.4148383340571637,0.16699079905601644,0.40800232376319334,0.06144055220142177,0.9515627628226807
c.48.1,8,1.4147571118907711,0.24617895289085118,0.44684857056671257,0.05059115629786228,0.9235934062443464
d.206.1,2,1.414651493598862,0.2701941747572816,0.38975728155339806,0.05427184466019418,0.9194506534777328
a.205.1,1,1.4142857142857144,0.3482587064676617,0.39303482587064675,0.029850746268656716,0.9560043440835722
b.1.2,118,1.413820605020965,0.2091956151908434,0.3623264319240067,0.07598928522219019,0.9248339508971805
c.92.2,38,1.4128552055542731,0.24717636658278766,0.4174651432220769,0.048626549998200944,0.9307076887389036
d.43.1,5,1.4127096527478653,0.25506436666840526,0.43646998345430826,0.029140581115793707,0.8941135213528056
b.94.1,1,1.4107142857142858,0.29012345679012347,0.3950617283950617,0.043209876543209874,0.9344564623978262
c.103.1,3,1.4106449106449108,0.28052481673436985,0.3981883550450576,0.04202269225381706,0.9084787717767816
c.1.26,2,1.4103542767664905,0.269608843537415,0.40819727891156465,0.053061224489795916,0.946532116745662
c.118.1,1,1.4102564102564104,0.28440366972477066,0.42201834862385323,0.03211009174311927,0.9064581825427654
a.7.3,6,1.40946035970907,0.3120620962893708,0.39079358568666683,0.03806897824211107,0.9447096246039902
a.34.1,2,1.4090909090909092,0.3774193548387097,0.4133640552995392,0.016129032258064516,0.849331765761254
b.171.1,1,1.4090909090909092,0.3728813559322034,0.4067796610169492,0.0847457627118644,0.8438858524503998
g.66.1,6,1.4090530656707128,0.27239151570027736,0.30198831421126476,0.07149625118259165,0.9051546136817623
b.36.1,88,1.4086996866683337,0.23299074802094166,0.3899148741827829,0.03928378273597123,0.9046913086044058
b.15.1,13,1.408683692541685,0.2990768045819454,0.3824459213643911,0.05129055798404247,0.9130361003649393
e.37.1,2,1.4081996434937611,0.28359636537541844,0.4140363462458154,0.040769966523194645,0.9245433193270689
b.34.21,1,1.4081632653061225,0.26666666666666666,0.362962962962963,0.044444444444444446,0.9556161692893228
a.24.14,1,1.4081632653061225,0.2323943661971831,0.44366197183098594,0.06338028169014084,0.9054018964824538
b.34.6,7,1.4074152355274037,0.2236417107533152,0.4383900900988569,0.051725590242881474,0.9032865772464997
c.8.7,1,1.4074074074074074,0.20512820512820512,0.4166666666666667,0.038461538461538464,0.8913838869489924
b.4.1,6,1.4072603952485105,0.2770998917382414,0.3470355199329671,0.08296743851466988,0.898513042203844
c.92.1,5,1.4068424272356856,0.24879689683352688,0.42757740411905176,0.056921728273811534,0.9450611705706324
c.1.16,14,1.4068215390866192,0.23872833911610553,0.42680587658634517,0.04790475825791297,0.9491839426113893
e.71.1,1,1.40625,0.35,0.40555555555555556,0.06111111111111111,0.9322457078167187
c.8.9,1,1.40625,0.2640449438202247,0.4606741573033708,0.0449438202247191,0.9360278459316272
d.139.1,13,1.4060236920487101,0.24815798508923065,0.4236977340835386,0.03994144576505888,0.9133877521833399
d.58.49,2,1.4057142857142857,0.30420761670761676,0.35749385749385754,0.01812039312039312,0.8907841210838688
c.51.6,2,1.4055555555555554,0.22391834867049673,0.415933702781026,0.048998423915806597,0.9329661212911984
d.234.1,1,1.4054054054054055,0.2553191489361702,0.32978723404255317,0.11702127659574468,0.9052953315880394
d.203.1,1,1.4047619047619047,0.34210526315789475,0.38596491228070173,0.08771929824561403,0.9347353324674847
d.92.2,8,1.4046252751573487,0.22720925498890998,0.39654317570702124,0.06456518834002703,0.9113593715791172
d.58.28,3,1.4044806417687772,0.25524373583899773,0.36013997178906215,0.05784838842240881,0.9623587711149945
d.262.1,1,1.4038461538461537,0.24822695035460993,0.41843971631205673,0.03546099290780142,0.9461254829476344
a.156.1,6,1.4035305761961112,0.28883439730889554,0.40325258552098564,0.05224847730372161,0.8903267585553977
c.36.1,29,1.403293283732467,0.19791562387156605,0.43648868238668276,0.05218920311449112,0.9433527901049591
a.118.25,1,1.4031007751937985,0.29526462395543174,0.3955431754874652,0.03064066852367688,0.9545140892427005
c.96.1,1,1.4031007751937985,0.25205479452054796,0.40273972602739727,0.043835616438356165,0.9588890201481779
a.4.3,5,1.4027823933156174,0.27532847032583063,0.3994501730781191,0.05098216002057997,0.9374818065834288
e.15.1,1,1.4024390243902438,0.3004484304932735,0.3632286995515695,0.08071748878923767,0.9508483620574156
a.103.1,6,1.402317288581061,0.23776257525972033,0.44332650071661744,0.04885399663350989,0.9501043709339437
b.41.1,4,1.402305854241338,0.27556423306423306,0.4105092887124137,0.045149193430443435,0.8989680152953099
d.361.1,2,1.4021739130434783,0.2875,0.4,0.023214285714285715,0.8861992391140363
a.231.1,2,1.4019774011299435,0.2870535714285714,0.40922619047619047,0.012202380952380952,0.8683041079946947
d.58.34,2,1.4019396551724137,0.23907553378740337,0.4355246039641846,0.05343613683324405,0.9227492014942216
a.143.1,2,1.400608519269777,0.3149696048632219,0.4276849037487335,0.067629179331307,0.9140435070313
b.156.1,1,1.4,0.2079207920792079,0.4158415841584158,0.04950495049504951,0.946229022125278
b.81.2,1,1.4,0.125,0.23863636363636365,0.03409090909090909,0.848856903885498
d.30.1,1,1.4,0.23880597014925373,0.3582089552238806,0.029850746268656716,0.9086316998289067
g.47.1,1,1.4,0.2619047619047619,0.30952380952380953,0.09523809523809523,0.9315355932144924
b.1.19,1,1.4,0.13846153846153847,0.4230769230769231,0.06923076923076923,0.9167959093901054
a.8.1,4,1.3997801321485532,0.23671473730789594,0.3831557519757641,0.016554222888555722,0.8391587162022345
d.129.7,2,1.3997326203208558,0.25888902559055116,0.45500123031496065,0.054933562992125984,0.8997523338892413
a.22.1,23,1.3995726491825176,0.2909282907121272,0.4374440580674908,0.03035424387632794,0.9011892318598186
b.169.1,3,1.3994627090602325,0.2347612958226769,0.3949914748508099,0.07046035805626599,0.955299269498319
g.3.9,7,1.3989016837910622,0.20860520687650605,0.23670108785403896,0.09308933383914848,0.8761365036966874
c.23.5,37,1.3982836561532075,0.23900099418482115,0.42745541683158106,0.036296474368809346,0.928514538672706
e.82.1,2,1.3971269694161261,0.28725812107494664,0.39315088144346333,0.04397653734578724,0.9614364575329497
d.79.3,11,1.3970986942479675,0.2759699533763306,0.4351858681057101,0.028240947268196107,0.9016629987513263
d.227.1,9,1.3965124992885154,0.2335449480378865,0.4142939514595018,0.04268270470012308,0.9352046396784355
a.24.2,2,1.3964784456587735,0.21035508458821342,0.4115448968209704,0.01829336307863915,0.9388799046161749
d.26.3,7,1.3956375183223213,0.1799952465244669,0.36391377745009656,0.06039120297527627,0.9110571023812414
d.255.1,1,1.3953488372093024,0.22950819672131148,0.3524590163934426,0.03278688524590164,0.9646949095943262
d.25.1,3,1.3953405017921146,0.2989291410344042,0.36781639413218364,0.03131079446868921,0.9417999420605426
c.1.23,4,1.3950398641434483,0.2430658174913025,0.43447870119841003,0.05612317317802247,0.9444337966388944
d.52.6,2,1.3949843260188088,0.28096420172458847,0.39933368173504047,0.034295793049385945,0.9295441668482549
d.309.1,1,1.394736842105263,0.31527093596059114,0.39901477832512317,0.11822660098522167,0.9090799394671053
f.52.1,1,1.394736842105263,0.3238095238095238,0.4095238095238095,0.0,0.8993340328017382
a.246.2,2,1.3943977591036414,0.2834189288334556,0.4045854732208364,0.043837123991195895,0.8977877628455682
b.49.3,6,1.3941086134844252,0.29698312681884914,0.3857253229054984,0.05087813641466227,0.9035188404575988
a.152.1,9,1.3938423263812494,0.24461970575228464,0.4706374630232007,0.03477816323387228,0.9199261161183926
g.89.1,1,1.3928571428571428,0.3170731707317073,0.25609756097560976,0.012195121951219513,0.9211053078084738
e.11.1,3,1.392200295027984,0.2873316752929578,0.43228361452801867,0.04393610943066478,0.9186175300968956
a.121.1,34,1.391024885654773,0.23576373205119103,0.4653071191796025,0.03878688917945995,0.8983665188656584
d.79.1,16,1.3904782994853218,0.21517611556969096,0.4543814558452462,0.04865535842315449,0.9196495501461542
e.19.1,2,1.3893859649122806,0.19049572248915975,0.43358724950193367,0.07877651470760577,0.9520474009992088
d.192.1,1,1.3888888888888888,0.39361702127659576,0.39361702127659576,0.02127659574468085,0.8914556924060474
b.40.10,1,1.3888888888888888,0.2641509433962264,0.32075471698113206,0.02830188679245283,0.9063619199372998
b.43.3,24,1.3884502294124887,0.2837311495201274,0.38934780019800447,0.04873692014102212,0.9073855486004611
d.106.1,13,1.3881897106648171,0.25866793874775124,0.42758023298409703,0.033176484234342114,0.9032005903070213
b.159.2,2,1.3876040703052728,0.17293233082706766,0.40601503759398494,0.011278195488721804,0.9265537218871589
b.1.18,92,1.3873329932715155,0.21502928859740383,0.38277913997229474,0.06197128848879851,0.9195045530665387
a.230.1,1,1.3870967741935485,0.24691358024691357,0.49382716049382713,0.04938271604938271,0.9083417165048984
d.173.1,2,1.3864978423801952,0.2972386587771203,0.4350098619329389,0.047140039447731756,0.9323846902978357
b.1.32,1,1.3863636363636365,0.2742616033755274,0.3670886075949367,0.05907172995780591,0.9553841614817832
a.104.1,73,1.3863218304023976,0.2460699503576466,0.4256577673602583,0.06406711380762987,0.9405574060719842
d.188.1,2,1.386111111111111,0.3134556574923547,0.4203582350371341,0.050982961992136304,0.8986950113814589
b.1.11,6,1.3854664196757926,0.2573506740053344,0.3717086733518867,0.08332947072714277,0.9409973139214672
a.217.1,4,1.3850781102955017,0.30146548943718754,0.3797351233671989,0.0654931808233695,0.9024742809570505
e.29.1,6,1.384915773143449,0.2650796936000614,0.3937940249451324,0.04883224787066046,0.9533193091876034
f.23.1,1,1.3846153846153846,0.3006993006993007,0.4405594405594406,0.04195804195804196,0.9408213619708442
c.79.1,20,1.383972748677675,0.2200434001312504,0.43193627648039107,0.04741396250273119,0.937886129307959
a.118.8,63,1.3839285241840984,0.27435058596201195,0.42325015233936664,0.030234999045568384,0.9250291765662011
a.127.1,13,1.3838107580551158,0.23032568443564608,0.4357636458596494,0.03739137786376866,0.9380137571126845
a.24.13,5,1.3832806445283758,0.3326625644823026,0.4412126337511307,0.013931183758769967,0.858558593073108
g.41.3,16,1.383140766303961,0.2664014975738702,0.31664062352426503,0.05923027356848695,0.9106818737810272
c.56.7,2,1.3814102564102564,0.2839965789606077,0.42027217386929616,0.02832419379181969,0.9435543322387834
a.8.6,2,1.3811188811188813,0.3734787018255578,0.35233265720081136,0.014477687626774849,0.9084817505248506
a.118.4,1,1.380952380952381,0.22916666666666666,0.43452380952380953,0.03571428571428571,0.9302254523223431
b.59.1,1,1.380952380952381,0.2672413793103448,0.3879310344827586,0.017241379310344827,0.9318836847894919
a.162.1,1,1.380952380952381,0.28688524590163933,0.4344262295081967,0.0,0.9114218989225048
c.153.1,1,1.380952380952381,0.24662162162162163,0.3783783783783784,0.05405405405405406,0.9557035019172331
c.90.1,8,1.3806194498497786,0.23359949770451735,0.45812167696608347,0.049571578457190894,0.9065343725327211
a.111.1,4,1.380348245515439,0.2120895144478358,0.4100358633895219,0.06494652862793107,0.9439136409688244
c.1.15,13,1.3802051932654178,0.25628167400345275,0.42372221275541155,0.03989937510700741,0.9410853573273346
d.91.1,2,1.379983388704319,0.2644927536231884,0.37318840579710144,0.057971014492753624,0.9405523784049067
d.58.19,8,1.3797229701193114,0.2164667944934194,0.41076649720456604,0.0466742992977143,0.9339265785800062
b.7.2,4,1.3783828916181857,0.21990519433944733,0.3651289510680181,0.08195549048773944,0.9178101973007018
b.105.1,3,1.3783068783068781,0.2861058401855366,0.3734450769555134,0.06261859582542695,0.9109787101281825
d.341.1,1,1.3780487804878048,0.3153153153153153,0.3738738738738739,0.02252252252252252,0.9004901252537757
b.34.16,1,1.3777777777777778,0.27419354838709675,0.3790322580645161,0.04838709677419355,0.9382026643828836
b.17.1,5,1.3776395908679082,0.19853781167800505,0.39820690899603356,0.08338791851272728,0.9442062130881961
b.106.1,14,1.3773894521563428,0.25297803120075374,0.4002879169725806,0.03670911156852031,0.9343153925108971
a.246.3,1,1.3770491803278688,0.19767441860465115,0.43023255813953487,0.03488372093023256,0.9233254590486445
e.53.1,1,1.3770491803278688,0.3132530120481928,0.42168674698795183,0.060240963855421686,0.9236092071573745
d.180.1,1,1.376,0.23314606741573032,0.4438202247191011,0.0702247191011236,0.927693752431732
c.24.1,5,1.3755632360471073,0.25510270660860057,0.4386375066937808,0.038097864643547204,0.9269728660908687
d.127.1,7,1.3752497408155018,0.25022243301738734,0.4091654077689535,0.04068239363966824,0.9400025200761543
c.110.1,5,1.3751276399473742,0.25061359680259254,0.41521680270686945,0.036710896653457926,0.9399008701586032
a.14.1,1,1.375,0.29850746268656714,0.373134328358209,0.07462686567164178,0.8976587194066155
a.246.1,2,1.375,0.28689721131581597,0.42547568710359407,0.027232457465015604,0.9140476495109112
d.58.12,2,1.375,0.29057428214731584,0.42459425717852683,0.03913857677902621,0.8922752422139217
f.28.1,2,1.375,0.3650696150696151,0.32043407043407046,0.02108927108927109,0.8684423930036935
a.15.1,1,1.375,0.29850746268656714,0.34328358208955223,0.0,0.7974680424504611
d.142.1,26,1.3740925551958787,0.25416561013493627,0.4253698124847096,0.04713393906098286,0.9390024638592861
c.1.4,27,1.373914879574778,0.23529297640810168,0.43280038432918894,0.04478747172372092,0.9395020272417585
d.224.1,9,1.3731158209336345,0.2593417809286564,0.44737580574767144,0.032949168426710425,0.9261803626145136
a.60.8,11,1.3725304395527387,0.2808308240998112,0.41924572651700304,0.04498255040524159,0.9123993955981443
f.43.1,4,1.3721340388007055,0.1836464240725743,0.43850548666667344,0.07998954388368003,0.9369895739017641
g.37.1,70,1.372114537072431,0.269382905435003,0.3015482405400338,0.03944930959952648,0.8808688702467679
b.34.10,7,1.372108768432298,0.23185898145131198,0.3898619006903313,0.05215213999809598,0.9105610180037972
d.395.1,1,1.372093023255814,0.3130434782608696,0.3565217391304348,0.06086956521739131,0.922329705215374
a.177.1,5,1.371631939137118,0.29526992108387456,0.43347971227040993,0.03004707032614009,0.9160657899240391
c.1.21,10,1.370754257202408,0.2357343232715568,0.44739138696476094,0.05044308077658137,0.9252866352434272
a.57.1,1,1.3703703703703705,0.2894736842105263,0.3815789473684211,0.05263157894736842,0.8849920034588232
g.16.2,3,1.369869687005237,0.17062000238691966,0.28308867406611765,0.08525778732545651,0.9134764700820965
a.118.19,1,1.3695652173913044,0.3,0.39166666666666666,0.03333333333333333,0.920731910098787
c.56.8,1,1.3695652173913044,0.241635687732342,0.39776951672862454,0.055762081784386616,0.9366552672353119
c.8.5,3,1.3687608970304679,0.31416192699217077,0.4056575017018748,0.03150786729826286,0.9194754296227052
g.62.1,1,1.368421052631579,0.28846153846153844,0.2692307692307692,0.057692307692307696,0.9156956301681576
c.83.1,3,1.3680404719082706,0.2213160765614005,0.40702505936986827,0.05975056107883433,0.9588718893133602
d.207.1,2,1.3676289926289926,0.2638888888888889,0.44777934714375395,0.04201977401129943,0.9438651916009282
a.243.1,3,1.3676242590059278,0.25063219352559457,0.43093285732879644,0.04696128744352094,0.9196528594267557
b.1.17,2,1.367600422832981,0.2221582441403604,0.40739737162986045,0.07404145779704646,0.9403720387076333
c.55.7,3,1.367426181942311,0.2265696556884296,0.44965620444547644,0.05851942154624148,0.9052026870385546
c.116.1,19,1.367059931653355,0.26838411247681876,0.42462190975257397,0.04862494451699654,0.9267661733690334
d.120.1,9,1.366875914970289,0.24772986859868582,0.3799254874043407,0.05100271338180838,0.9373531687699885
a.255.1,1,1.3653846153846154,0.22857142857142856,0.44285714285714284,0.05,0.9375094235188381
b.44.2,5,1.364870478983382,0.26121473638005593,0.41742548593920015,0.05332604852824152,0.8942570939929938
f.1.1,2,1.3643835616438356,0.25587840597467765,0.48216056946146213,0.010487776416360348,0.8970573723166124
d.14.1,52,1.363998579068369,0.24760853375341613,0.4153196392069332,0.04252266658707698,0.9163265309059085
c.59.1,7,1.3638526844226184,0.24108402715308014,0.443267292916513,0.039600215624452186,0.9179109466863264
d.388.1,2,1.363824289405685,0.2217560975609756,0.3951219512195122,0.07265040650406504,0.944452436896186
a.92.1,1,1.3636363636363635,0.3333333333333333,0.4444444444444444,0.026143790849673203,0.9188881727582037
d.236.1,1,1.3636363636363635,0.36065573770491804,0.36065573770491804,0.00819672131147541,0.9030535465230018
g.87.1,1,1.3636363636363635,0.1875,0.375,0.03125,0.9036797874656345
d.115.1,5,1.3631603258507397,0.25696169373402106,0.4024069803118257,0.06845703441671076,0.9301408319579474
a.296.1,1,1.3628318584070795,0.22333333333333333,0.4266666666666667,0.05,0.9420187473455603
b.34.4,5,1.3626418951418953,0.2475532974398368,0.4100632694092445,0.0556135107981941,0.9314998658859304
